id,created_at,updated_at,category_name,position,building_id,name,info,custom_fields,category_id,categories,icon,selected_icon,type,project_id,info_unsafe
537020,2024-01-29T17:42:39.001+00:00,2024-01-29T17:42:39.001+00:00,Toilets,"{'floor_id': 111, 'x': 781.2155418699338, 'y': 576.6093399466386, 'lat': 24.4488313685303, 'lng': 54.6428485194427, 'radius': 5, 'georeferences': {'lat': 24.4488313685303, 'lng': 54.6428485194427}, 'cartesians': {'x': 781.2155418699338, 'y': 576.6093399466386}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9726712'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
536990,2024-01-29T17:42:38.944+00:00,2024-01-29T17:42:38.944+00:00,Toilets,"{'floor_id': 109, 'x': 420.87621483415694, 'y': 680.5238261857919, 'lat': 24.44972038388013, 'lng': 54.639279630068295, 'radius': 5, 'georeferences': {'lat': 24.44972038388013, 'lng': 54.639279630068295}, 'cartesians': {'x': 420.87621483415694, 'y': 680.5238261857919}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9640337'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537021,2024-01-29T17:42:39.002+00:00,2024-01-29T17:42:39.002+00:00,Toilets,"{'floor_id': 111, 'x': 780.520701549572, 'y': 580.8457351448785, 'lat': 24.4488695164135, 'lng': 54.6428410376207, 'radius': 5, 'georeferences': {'lat': 24.4488695164135, 'lng': 54.6428410376207}, 'cartesians': {'x': 780.520701549572, 'y': 580.8457351448785}}",29,Female toilet,,"[{'key': 'X_Data', 'value': '9726825'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للنساء'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537022,2024-01-29T17:42:39.004+00:00,2024-01-29T17:42:39.004+00:00,Baby Changing Rooms,"{'floor_id': 111, 'x': 780.8066881025024, 'y': 586.3213055292256, 'lat': 24.4489189839405, 'lng': 54.6428430439009, 'radius': 5, 'georeferences': {'lat': 24.4489189839405, 'lng': 54.6428430439009}, 'cartesians': {'x': 780.8066881025024, 'y': 586.3213055292256}}",29,Baby changing room,,"[{'key': 'X_Data', 'value': '9726831'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'مرفق تبديل ملابس الأطفال'}, {'key': 'info_ar', 'value': ''}]",6115,"[{'id': 6115, 'name': 'Baby Changing Rooms', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Baby Changing Rooms', 'name_en': 'Baby Changing Rooms', 'code': 'baby_changing_rooms_services_&_amenities', 'created_at': '2023-10-16T17:13:51.110+00:00', 'updated_at': '2023-10-27T09:34:53.160+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'غرفة تغيير ملابس الأطفال'}], 'public': False}]",,,,29,
537023,2024-01-29T17:42:39.006+00:00,2024-01-29T17:42:39.006+00:00,Baby Changing Rooms,"{'floor_id': 111, 'x': 802.1471848873291, 'y': 578.8707768725687, 'lat': 24.4488546310377, 'lng': 54.6430545981373, 'radius': 5, 'georeferences': {'lat': 24.4488546310377, 'lng': 54.6430545981373}, 'cartesians': {'x': 802.1471848873291, 'y': 578.8707768725687}}",29,Baby changing room,,"[{'key': 'X_Data', 'value': '9727000'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'مرفق تبديل ملابس الأطفال'}, {'key': 'info_ar', 'value': ''}]",6115,"[{'id': 6115, 'name': 'Baby Changing Rooms', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Baby Changing Rooms', 'name_en': 'Baby Changing Rooms', 'code': 'baby_changing_rooms_services_&_amenities', 'created_at': '2023-10-16T17:13:51.110+00:00', 'updated_at': '2023-10-27T09:34:53.160+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'غرفة تغيير ملابس الأطفال'}], 'public': False}]",,,,29,
536991,2024-01-29T17:42:38.945+00:00,2024-01-29T17:42:38.945+00:00,Toilets,"{'floor_id': 109, 'x': 423.1698690778469, 'y': 681.673120997113, 'lat': 24.449731070805022, 'lng': 54.63930207781891, 'radius': 5, 'georeferences': {'lat': 24.449731070805022, 'lng': 54.63930207781891}, 'cartesians': {'x': 423.1698690778469, 'y': 681.673120997113}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9640339'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537024,2024-01-29T17:42:39.007+00:00,2024-01-29T17:42:39.007+00:00,Toilets,"{'floor_id': 111, 'x': 801.995371243185, 'y': 587.2131504696504, 'lat': 24.448929917958, 'lng': 54.6430518609548, 'radius': 5, 'georeferences': {'lat': 24.448929917958, 'lng': 54.6430518609548}, 'cartesians': {'x': 801.995371243185, 'y': 587.2131504696504}}",29,Male toilet,,"[{'key': 'X_Data', 'value': '9727018'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للرجال'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537025,2024-01-29T17:42:39.009+00:00,2024-01-29T17:42:39.009+00:00,Toilets,"{'floor_id': 111, 'x': 799.6656998000142, 'y': 591.3489262224783, 'lat': 24.4489669350797, 'lng': 54.6430282724012, 'radius': 5, 'georeferences': {'lat': 24.4489669350797, 'lng': 54.6430282724012}, 'cartesians': {'x': 799.6656998000142, 'y': 591.3489262224783}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9727024'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537026,2024-01-29T17:42:39.011+00:00,2024-01-29T17:42:39.011+00:00,Toilets,"{'floor_id': 109, 'x': 800.7112634409405, 'y': 587.579250806259, 'lat': 24.44893304805467, 'lng': 54.64303914346093, 'radius': 5, 'georeferences': {'lat': 24.44893304805467, 'lng': 54.64303914346093}, 'cartesians': {'x': 800.7112634409405, 'y': 587.579250806259}}",29,Male toilet,,"[{'key': 'X_Data', 'value': '9730786'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للرجال'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537027,2024-01-29T17:42:39.012+00:00,2024-01-29T17:42:39.012+00:00,Baby Changing Rooms,"{'floor_id': 109, 'x': 800.9001228779932, 'y': 580.6293517700906, 'lat': 24.4488703362054, 'lng': 54.6430420389752, 'radius': 5, 'georeferences': {'lat': 24.4488703362054, 'lng': 54.6430420389752}, 'cartesians': {'x': 800.9001228779932, 'y': 580.6293517700906}}",29,Baby changing room,,"[{'key': 'X_Data', 'value': '9730792'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'مرفق تبديل ملابس الأطفال'}, {'key': 'info_ar', 'value': ''}]",6115,"[{'id': 6115, 'name': 'Baby Changing Rooms', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Baby Changing Rooms', 'name_en': 'Baby Changing Rooms', 'code': 'baby_changing_rooms_services_&_amenities', 'created_at': '2023-10-16T17:13:51.110+00:00', 'updated_at': '2023-10-27T09:34:53.160+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'غرفة تغيير ملابس الأطفال'}], 'public': False}]",,,,29,
537028,2024-01-29T17:42:39.014+00:00,2024-01-29T17:42:39.014+00:00,Toilets,"{'floor_id': 109, 'x': 803.7620828836451, 'y': 582.6109916728636, 'lat': 24.448888614138035, 'lng': 54.64306996727631, 'radius': 5, 'georeferences': {'lat': 24.448888614138035, 'lng': 54.64306996727631}, 'cartesians': {'x': 803.7620828836451, 'y': 582.6109916728636}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9730794'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
536992,2024-01-29T17:42:38.947+00:00,2024-01-29T17:42:38.947+00:00,Toilets,"{'floor_id': 111, 'x': 424.2484136800828, 'y': 684.9821073204336, 'lat': 24.4497610881719, 'lng': 54.639312221876, 'radius': 5, 'georeferences': {'lat': 24.4497610881719, 'lng': 54.639312221876}, 'cartesians': {'x': 424.2484136800828, 'y': 684.9821073204336}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9640555'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537029,2024-01-29T17:42:39.015+00:00,2024-01-29T17:42:39.015+00:00,Toilets,"{'floor_id': 109, 'x': 839.8486491455668, 'y': 439.2666453492049, 'lat': 24.447599538471025, 'lng': 54.643447138651126, 'radius': 5, 'georeferences': {'lat': 24.447599538471025, 'lng': 54.643447138651126}, 'cartesians': {'x': 839.8486491455668, 'y': 439.2666453492049}}",29,Male toilet,,"[{'key': 'X_Data', 'value': '9732596'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للرجال'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537030,2024-01-29T17:42:39.017+00:00,2024-01-29T17:42:39.017+00:00,Toilets,"{'floor_id': 109, 'x': 841.5109453940189, 'y': 433.9282188903553, 'lat': 24.44755157406889, 'lng': 54.64346432473884, 'radius': 5, 'georeferences': {'lat': 24.44755157406889, 'lng': 54.64346432473884}, 'cartesians': {'x': 841.5109453940189, 'y': 433.9282188903553}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9732598'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
536993,2024-01-29T17:42:38.949+00:00,2024-01-29T17:42:38.949+00:00,Baby Changing Rooms,"{'floor_id': 111, 'x': 427.2898351127565, 'y': 686.9031643697749, 'lat': 24.4497788436361, 'lng': 54.6393419289198, 'radius': 5, 'georeferences': {'lat': 24.4497788436361, 'lng': 54.6393419289198}, 'cartesians': {'x': 427.2898351127565, 'y': 686.9031643697749}}",29,Baby changing room,,"[{'key': 'X_Data', 'value': '9640557'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'مرفق تبديل ملابس الأطفال'}, {'key': 'info_ar', 'value': ''}]",6115,"[{'id': 6115, 'name': 'Baby Changing Rooms', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Baby Changing Rooms', 'name_en': 'Baby Changing Rooms', 'code': 'baby_changing_rooms_services_&_amenities', 'created_at': '2023-10-16T17:13:51.110+00:00', 'updated_at': '2023-10-27T09:34:53.160+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'غرفة تغيير ملابس الأطفال'}], 'public': False}]",,,,29,
537031,2024-01-29T17:42:39.018+00:00,2024-01-29T17:42:39.018+00:00,Baby Changing Rooms,"{'floor_id': 109, 'x': 841.9277981035257, 'y': 431.5509545050074, 'lat': 24.4475301709492, 'lng': 54.64346878886067, 'radius': 5, 'georeferences': {'lat': 24.4475301709492, 'lng': 54.64346878886067}, 'cartesians': {'x': 841.9277981035257, 'y': 431.5509545050074}}",29,Baby changing room,,"[{'key': 'X_Data', 'value': '9732599'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'مرفق تبديل ملابس الأطفال'}, {'key': 'info_ar', 'value': ''}]",6115,"[{'id': 6115, 'name': 'Baby Changing Rooms', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Baby Changing Rooms', 'name_en': 'Baby Changing Rooms', 'code': 'baby_changing_rooms_services_&_amenities', 'created_at': '2023-10-16T17:13:51.110+00:00', 'updated_at': '2023-10-27T09:34:53.160+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'غرفة تغيير ملابس الأطفال'}], 'public': False}]",,,,29,
537032,2024-01-29T17:42:39.020+00:00,2024-01-29T17:42:39.020+00:00,Toilets,"{'floor_id': 109, 'x': 819.8025818431538, 'y': 433.63783216291614, 'lat': 24.447545998769733, 'lng': 54.643250293513134, 'radius': 5, 'georeferences': {'lat': 24.447545998769733, 'lng': 54.643250293513134}, 'cartesians': {'x': 819.8025818431538, 'y': 433.63783216291614}}",29,Female toilet,,"[{'key': 'X_Data', 'value': '9732889'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للنساء'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537033,2024-01-29T17:42:39.022+00:00,2024-01-29T17:42:39.022+00:00,Toilets,"{'floor_id': 109, 'x': 869.3963638220287, 'y': 279.8960691271455, 'lat': 24.446164902392127, 'lng': 54.64376221022791, 'radius': 5, 'georeferences': {'lat': 24.446164902392127, 'lng': 54.64376221022791}, 'cartesians': {'x': 869.3963638220287, 'y': 279.8960691271455}}",29,Female toilet,,"[{'key': 'X_Data', 'value': '9733579'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للنساء'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
536994,2024-01-29T17:42:38.950+00:00,2024-01-29T17:42:38.950+00:00,Toilets,"{'floor_id': 111, 'x': 422.2586817490476, 'y': 680.533753778651, 'lat': 24.4497206616155, 'lng': 54.6392932616222, 'radius': 5, 'georeferences': {'lat': 24.4497206616155, 'lng': 54.6392932616222}, 'cartesians': {'x': 422.2586817490476, 'y': 680.533753778651}}",29,Male toilet,,"[{'key': 'X_Data', 'value': '9640844'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للرجال'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537034,2024-01-29T17:42:39.023+00:00,2024-01-29T17:42:39.023+00:00,Toilets,"{'floor_id': 109, 'x': 866.3697405522671, 'y': 287.8960565123075, 'lat': 24.4462367073653, 'lng': 54.6437311743549, 'radius': 5, 'georeferences': {'lat': 24.4462367073653, 'lng': 54.6437311743549}, 'cartesians': {'x': 866.3697405522671, 'y': 287.8960565123075}}",29,Male toilet,,"[{'key': 'X_Data', 'value': '9733817'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للرجال'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537035,2024-01-29T17:42:39.025+00:00,2024-01-29T17:42:39.025+00:00,Toilets,"{'floor_id': 109, 'x': 866.2296917404509, 'y': 284.63393212462313, 'lat': 24.44620724073147, 'lng': 54.6437302781941, 'radius': 5, 'georeferences': {'lat': 24.44620724073147, 'lng': 54.6437302781941}, 'cartesians': {'x': 866.2296917404509, 'y': 284.63393212462313}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9734381'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
536995,2024-01-29T17:42:38.952+00:00,2024-01-29T17:42:38.952+00:00,Toilets,"{'floor_id': 111, 'x': 430.93525619478373, 'y': 685.7300924999279, 'lat': 24.4497687502268, 'lng': 54.6393780521739, 'radius': 5, 'georeferences': {'lat': 24.4497687502268, 'lng': 54.6393780521739}, 'cartesians': {'x': 430.93525619478373, 'y': 685.7300924999279}}",29,Female toilet,,"[{'key': 'X_Data', 'value': '9640959'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للنساء'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537036,2024-01-29T17:42:39.026+00:00,2024-01-29T17:42:39.026+00:00,Toilets,"{'floor_id': 109, 'x': 866.9584082000368, 'y': 282.1782373249382, 'lat': 24.44618517204785, 'lng': 54.643737829381095, 'radius': 5, 'georeferences': {'lat': 24.44618517204785, 'lng': 54.643737829381095}, 'cartesians': {'x': 866.9584082000368, 'y': 282.1782373249382}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9734384'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537037,2024-01-29T17:42:39.028+00:00,2024-01-29T17:42:39.028+00:00,Toilets,"{'floor_id': 109, 'x': 887.1510769566956, 'y': 299.670038004918, 'lat': 24.446345820267716, 'lng': 54.64393435678293, 'radius': 5, 'georeferences': {'lat': 24.446345820267716, 'lng': 54.64393435678293}, 'cartesians': {'x': 887.1510769566956, 'y': 299.670038004918}}",29,Female toilet,,"[{'key': 'X_Data', 'value': '9734782'}, {'key': 'priority', 'value': '5'}, {'key': 'name_ar', 'value': 'دورة مياه للنساء'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
537038,2024-01-29T17:42:39.030+00:00,2024-01-29T17:42:39.030+00:00,Toilets,"{'floor_id': 109, 'x': 888.6481531128031, 'y': 293.05158915562174, 'lat': 24.4462862784722, 'lng': 54.6439501038476, 'radius': 5, 'georeferences': {'lat': 24.4462862784722, 'lng': 54.6439501038476}, 'cartesians': {'x': 888.6481531128031, 'y': 293.05158915562174}}",29,Accessible toilet,,"[{'key': 'X_Data', 'value': '9734796'}, {'key': 'priority', 'value': '6'}, {'key': 'name_ar', 'value': 'دورة مياه لذوي الاحتياجات الخاصة'}, {'key': 'info_ar', 'value': ''}]",6114,"[{'id': 6114, 'name': 'Toilets', 'icon_url': '/uploads/poicategory/default.png', 'selected_icon_url': '/uploads/poicategoryselected/default.png', 'name_es': 'Toilets', 'name_en': 'Toilets', 'code': 'toilets_services_&_amenities', 'created_at': '2023-10-16T17:13:50.907+00:00', 'updated_at': '2023-10-27T09:17:49.196+00:00', 'parent_poi_category_id': 6108, 'custom_fields': [{'key': 'name_ar', 'value': 'دورات المياه'}], 'public': False}]",,,,29,
